element,item,year,country,unit,value
Food supply,Soyabeans,1981,Southern Africa + (Total),kcal/capita/day,1
Food supply,Soyabeans,1982,Southern Africa + (Total),kcal/capita/day,1
Food supply,Soyabeans,1983,Southern Africa + (Total),kcal/capita/day,2
Food supply,Soyabeans,1984,Southern Africa + (Total),kcal/capita/day,3
Food supply,Soyabeans,1985,Southern Africa + (Total),kcal/capita/day,2
Food supply,Soyabeans,1986,Southern Africa + (Total),kcal/capita/day,3
Food supply,Soyabeans,1987,Southern Africa + (Total),kcal/capita/day,4
Food supply,Soyabeans,1988,Southern Africa + (Total),kcal/capita/day,4
Food supply,Soyabeans,1989,Southern Africa + (Total),kcal/capita/day,3
Food supply,Soyabeans,1990,Southern Africa + (Total),kcal/capita/day,4
Food supply,Soyabeans,1991,Southern Africa + (Total),kcal/capita/day,4
Food supply,Soyabeans,1992,Southern Africa + (Total),kcal/capita/day,3
Food supply,Soyabeans,1993,Southern Africa + (Total),kcal/capita/day,3
Food supply,Soyabeans,1994,Southern Africa + (Total),kcal/capita/day,3
Food supply,Soyabeans,1995,Southern Africa + (Total),kcal/capita/day,3
Food supply,Soyabeans,1996,Southern Africa + (Total),kcal/capita/day,4
Food supply,Soyabeans,1997,Southern Africa + (Total),kcal/capita/day,3
Food supply,Soyabeans,1998,Southern Africa + (Total),kcal/capita/day,4
Food supply,Soyabeans,1999,Southern Africa + (Total),kcal/capita/day,5
Food supply,Soyabeans,2000,Southern Africa + (Total),kcal/capita/day,5
Food supply,Soyabeans,2001,Southern Africa + (Total),kcal/capita/day,7
Food supply,Soyabeans,2002,Southern Africa + (Total),kcal/capita/day,8
Food supply,Soyabeans,2003,Southern Africa + (Total),kcal/capita/day,6
Food supply,Soyabeans,2004,Southern Africa + (Total),kcal/capita/day,8
Food supply,Soyabeans,2005,Southern Africa + (Total),kcal/capita/day,8
Food supply,Soyabeans,2006,Southern Africa + (Total),kcal/capita/day,8
Food supply,Soyabeans,2007,Southern Africa + (Total),kcal/capita/day,10
Food supply,Soyabeans,2008,Southern Africa + (Total),kcal/capita/day,10
Food supply,Soyabeans,2009,Southern Africa + (Total),kcal/capita/day,10
Food supply,Soyabeans,1961,Southern Asia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1962,Southern Asia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1963,Southern Asia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1964,Southern Asia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1965,Southern Asia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1966,Southern Asia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1967,Southern Asia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1968,Southern Asia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1969,Southern Asia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1970,Southern Asia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1971,Southern Asia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1972,Southern Asia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1973,Southern Asia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1974,Southern Asia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1975,Southern Asia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1976,Southern Asia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1977,Southern Asia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1978,Southern Asia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1979,Southern Asia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1980,Southern Asia + (Total),kcal/capita/day,2
Food supply,Soyabeans,1981,Southern Asia + (Total),kcal/capita/day,1
Food supply,Soyabeans,1982,Southern Asia + (Total),kcal/capita/day,2
Food supply,Soyabeans,1983,Southern Asia + (Total),kcal/capita/day,2
Food supply,Soyabeans,1984,Southern Asia + (Total),kcal/capita/day,1
Food supply,Soyabeans,1985,Southern Asia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1986,Southern Asia + (Total),kcal/capita/day,1
Food supply,Soyabeans,1987,Southern Asia + (Total),kcal/capita/day,0
Food supply,Soyabeans,1988,Southern Asia + (Total),kcal/capita/day,1
Food supply,Soyabeans,1989,Southern Asia + (Total),kcal/capita/day,1
Food supply,Soyabeans,1990,Southern Asia + (Total),kcal/capita/day,1
Food supply,Soyabeans,1991,Southern Asia + (Total),kcal/capita/day,1
Food supply,Soyabeans,1992,Southern Asia + (Total),kcal/capita/day,2
Food supply,Soyabeans,1993,Southern Asia + (Total),kcal/capita/day,3
Food supply,Soyabeans,1994,Southern Asia + (Total),kcal/capita/day,2
Food supply,Soyabeans,1995,Southern Asia + (Total),kcal/capita/day,5
Food supply,Soyabeans,1996,Southern Asia + (Total),kcal/capita/day,4
Food supply,Soyabeans,1997,Southern Asia + (Total),kcal/capita/day,3
Food supply,Soyabeans,1998,Southern Asia + (Total),kcal/capita/day,6
Food supply,Soyabeans,1999,Southern Asia + (Total),kcal/capita/day,6
Food supply,Soyabeans,2000,Southern Asia + (Total),kcal/capita/day,7
Food supply,Soyabeans,2001,Southern Asia + (Total),kcal/capita/day,6
Food supply,Soyabeans,2002,Southern Asia + (Total),kcal/capita/day,6
Food supply,Soyabeans,2003,Southern Asia + (Total),kcal/capita/day,5
Food supply,Soyabeans,2004,Southern Asia + (Total),kcal/capita/day,7
Food supply,Soyabeans,2005,Southern Asia + (Total),kcal/capita/day,7
Food supply,Soyabeans,2006,Southern Asia + (Total),kcal/capita/day,6
Food supply,Soyabeans,2007,Southern Asia + (Total),kcal/capita/day,6
Food supply,Soyabeans,2008,Southern Asia + (Total),kcal/capita/day,6
Food supply,Soyabeans,2009,Southern Asia + (Total),kcal/capita/day,8
Food supply,Soyabeans,1961,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1962,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1963,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1964,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1965,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1966,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1967,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1968,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1969,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1970,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1971,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1972,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1973,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1974,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1975,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1976,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1977,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1978,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1979,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1980,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1981,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1982,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1983,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1984,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1985,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1986,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1987,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1988,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1989,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1990,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1991,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1992,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1993,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1994,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1995,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1996,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1997,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1998,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1999,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,2000,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,2001,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,2002,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,2003,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,2004,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,2005,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,2006,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,2007,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,2008,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,2009,Southern Europe + (Total),kcal/capita/day,0
Food supply,Soyabeans,1961,Spain,kcal/capita/day,0
Food supply,Soyabeans,1962,Spain,kcal/capita/day,0
Food supply,Soyabeans,1963,Spain,kcal/capita/day,0
Food supply,Soyabeans,1964,Spain,kcal/capita/day,0
Food supply,Soyabeans,1965,Spain,kcal/capita/day,0
Food supply,Soyabeans,1966,Spain,kcal/capita/day,0
Food supply,Soyabeans,1967,Spain,kcal/capita/day,0
Food supply,Soyabeans,1968,Spain,kcal/capita/day,0
Food supply,Soyabeans,1969,Spain,kcal/capita/day,0
Food supply,Soyabeans,1970,Spain,kcal/capita/day,0
Food supply,Soyabeans,1971,Spain,kcal/capita/day,0
Food supply,Soyabeans,1972,Spain,kcal/capita/day,0
Food supply,Soyabeans,1973,Spain,kcal/capita/day,0
Food supply,Soyabeans,1974,Spain,kcal/capita/day,0
Food supply,Soyabeans,1975,Spain,kcal/capita/day,0
Food supply,Soyabeans,1976,Spain,kcal/capita/day,0
Food supply,Soyabeans,1977,Spain,kcal/capita/day,0
Food supply,Soyabeans,1978,Spain,kcal/capita/day,0
Food supply,Soyabeans,1979,Spain,kcal/capita/day,0
Food supply,Soyabeans,1980,Spain,kcal/capita/day,0
Food supply,Soyabeans,1981,Spain,kcal/capita/day,0
Food supply,Soyabeans,1982,Spain,kcal/capita/day,0
Food supply,Soyabeans,1983,Spain,kcal/capita/day,0
Food supply,Soyabeans,1984,Spain,kcal/capita/day,0
Food supply,Soyabeans,1985,Spain,kcal/capita/day,0
Food supply,Soyabeans,1986,Spain,kcal/capita/day,0
Food supply,Soyabeans,1987,Spain,kcal/capita/day,0
Food supply,Soyabeans,1988,Spain,kcal/capita/day,0
Food supply,Soyabeans,1989,Spain,kcal/capita/day,0
Food supply,Soyabeans,1990,Spain,kcal/capita/day,0
Food supply,Soyabeans,1991,Spain,kcal/capita/day,0
Food supply,Soyabeans,1992,Spain,kcal/capita/day,0
Food supply,Soyabeans,1993,Spain,kcal/capita/day,0
Food supply,Soyabeans,1994,Spain,kcal/capita/day,0
Food supply,Soyabeans,1995,Spain,kcal/capita/day,0
Food supply,Soyabeans,1996,Spain,kcal/capita/day,0
Food supply,Soyabeans,1997,Spain,kcal/capita/day,0
Food supply,Soyabeans,1998,Spain,kcal/capita/day,0
Food supply,Soyabeans,1999,Spain,kcal/capita/day,0
Food supply,Soyabeans,2000,Spain,kcal/capita/day,0
Food supply,Soyabeans,2001,Spain,kcal/capita/day,0
Food supply,Soyabeans,2002,Spain,kcal/capita/day,0
Food supply,Soyabeans,2003,Spain,kcal/capita/day,0
Food supply,Soyabeans,2004,Spain,kcal/capita/day,0
Food supply,Soyabeans,2005,Spain,kcal/capita/day,0
Food supply,Soyabeans,2006,Spain,kcal/capita/day,0
Food supply,Soyabeans,2007,Spain,kcal/capita/day,0
Food supply,Soyabeans,2008,Spain,kcal/capita/day,0
Food supply,Soyabeans,2009,Spain,kcal/capita/day,0
Food supply,Soyabeans,1961,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,1962,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,1963,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,1964,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,1965,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,1966,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,1967,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,1968,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,1969,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,1970,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,1971,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,1972,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,1973,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,1974,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,1975,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,1976,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,1977,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,1978,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,1979,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,1980,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,1981,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,1982,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,1983,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,1984,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,1985,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,1986,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,1987,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,1988,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,1989,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,1990,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,1991,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,1992,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,1993,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,1994,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,1995,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,1996,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,1997,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,1998,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,1999,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,2000,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,2001,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,2002,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,2003,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,2004,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,2005,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,2006,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,2007,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,2008,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,2009,Sri Lanka,kcal/capita/day,0
Food supply,Soyabeans,1961,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,1962,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,1963,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,1964,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,1965,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,1966,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,1967,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,1968,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,1969,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,1970,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,1971,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,1972,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,1973,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,1974,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,1975,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,1976,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,1977,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,1978,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,1979,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,1980,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,1981,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,1982,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,1983,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,1984,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,1985,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,1986,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,1987,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,1988,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,1989,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,1990,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,1991,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,1992,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,1993,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,1994,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,1995,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,1996,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,1997,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,1998,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,1999,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,2000,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,2001,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,2002,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,2003,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,2004,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,2005,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,2006,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,2007,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,2008,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,2009,Sudan (former),kcal/capita/day,0
Food supply,Soyabeans,1961,Suriname,kcal/capita/day,2
Food supply,Soyabeans,1962,Suriname,kcal/capita/day,2
Food supply,Soyabeans,1963,Suriname,kcal/capita/day,1
Food supply,Soyabeans,1964,Suriname,kcal/capita/day,4
Food supply,Soyabeans,1965,Suriname,kcal/capita/day,2
Food supply,Soyabeans,1966,Suriname,kcal/capita/day,3
Food supply,Soyabeans,1967,Suriname,kcal/capita/day,2
Food supply,Soyabeans,1968,Suriname,kcal/capita/day,6
Food supply,Soyabeans,1969,Suriname,kcal/capita/day,2
Food supply,Soyabeans,1970,Suriname,kcal/capita/day,2
Food supply,Soyabeans,1971,Suriname,kcal/capita/day,2
Food supply,Soyabeans,1972,Suriname,kcal/capita/day,2
Food supply,Soyabeans,1973,Suriname,kcal/capita/day,3
Food supply,Soyabeans,1974,Suriname,kcal/capita/day,3
Food supply,Soyabeans,1975,Suriname,kcal/capita/day,2
Food supply,Soyabeans,1976,Suriname,kcal/capita/day,2
Food supply,Soyabeans,1977,Suriname,kcal/capita/day,6
Food supply,Soyabeans,1978,Suriname,kcal/capita/day,3
Food supply,Soyabeans,1979,Suriname,kcal/capita/day,3
Food supply,Soyabeans,1980,Suriname,kcal/capita/day,3
Food supply,Soyabeans,1981,Suriname,kcal/capita/day,3
Food supply,Soyabeans,1982,Suriname,kcal/capita/day,2
Food supply,Soyabeans,1983,Suriname,kcal/capita/day,3
Food supply,Soyabeans,1984,Suriname,kcal/capita/day,2
Food supply,Soyabeans,1985,Suriname,kcal/capita/day,2
Food supply,Soyabeans,1986,Suriname,kcal/capita/day,2
Food supply,Soyabeans,1987,Suriname,kcal/capita/day,1
Food supply,Soyabeans,1988,Suriname,kcal/capita/day,2
Food supply,Soyabeans,1989,Suriname,kcal/capita/day,1
Food supply,Soyabeans,1990,Suriname,kcal/capita/day,1
